Course,Green,Tee,CR,SR,Yards
EAST-WEST,ベント,バック,81.8,151,7036
EAST-WEST,ベント,レギュラー,80.1,149,6688
EAST-WEST,ベント,フロント,77.0,146,6229
EAST-WEST,ベント,ゴールド,74.3,140,5792
EAST-WEST,ベント,レディース,72.0,136,5446
EAST-WEST,ベント,クイーン,65.5,119,4219
EAST-WEST,ベント|ベント(4H左G),バック,81.6,151,6999
EAST-WEST,ベント|ベント(4H左G),レギュラー,79.9,149,6651
EAST-WEST,ベント|ベント(4H左G),フロント,76.8,146,6193
EAST-WEST,ベント|ベント(4H左G),ゴールド,74.1,139,5756
EAST-WEST,ベント|ベント(4H左G),レディース,71.7,134,5410
EAST-WEST,ベント|ベント(4H左G),クイーン,65.4,118,4183
WEST-SOUTH,ベント,バック,81.4,155,6965
WEST-SOUTH,ベント,レギュラー,79.9,153,6645
WEST-SOUTH,ベント,フロント,76.5,147,6114
WEST-SOUTH,ベント,ゴールド,75.0,145,5879
WEST-SOUTH,ベント,レディース,72.6,139,5499
WEST-SOUTH,ベント,クイーン,65.2,121,4139
WEST-SOUTH,ベント(4H左G)|ベント,バック,81.2,155,6928
WEST-SOUTH,ベント(4H左G)|ベント,レギュラー,79.7,153,6608
WEST-SOUTH,ベント(4H左G)|ベント,フロント,76.3,147,6078
WEST-SOUTH,ベント(4H左G)|ベント,ゴールド,74.8,145,5843
WEST-SOUTH,ベント(4H左G)|ベント,レディース,72.3,137,5463
WEST-SOUTH,ベント(4H左G)|ベント,クイーン,65.1,119,4103
SOUTH-EAST,ベント,バック,81.0,151,6983
SOUTH-EAST,ベント,レギュラー,79.4,146,6631
SOUTH-EAST,ベント,フロント,76.3,141,6139
SOUTH-EAST,ベント,ゴールド,73.5,136,5687
SOUTH-EAST,ベント,レディース,71.8,132,5415
SOUTH-EAST,ベント,クイーン,65.3,120,4250
