Course,Green,Tee,CR,SR,Yards
東-南,Aグリーン,バック,78.8,146,6676
東-南,Aグリーン,レギュラー,76.8,142,6334
東-南,Aグリーン,フロント1,74.2,137,5897
東-南,Aグリーン,フロント2,71.3,132,5408
東-南,Bグリーン,バック,77.9,146,6553
東-南,Bグリーン,レギュラー,75.8,142,6200
東-南,Bグリーン,フロント1,73.2,137,5763
東-南,Bグリーン,フロント2,70.3,131,5274
南-西,Aグリーン,バック,78.7,145,6662
南-西,Aグリーン,レギュラー,76.6,141,6312
南-西,Aグリーン,フロント1,73.5,135,5786
南-西,Aグリーン,フロント2,71.1,131,5368
南-西,Bグリーン,バック,78.1,145,6597
南-西,Bグリーン,レギュラー,76.1,142,6247
南-西,Bグリーン,フロント1,73.0,136,5721
南-西,Bグリーン,フロント2,70.5,132,5303
西-東,Aグリーン,バック,78.3,144,6574
西-東,Aグリーン,レギュラー,76.6,141,6290
西-東,Aグリーン,フロント1,73.7,135,5807
西-東,Aグリーン,フロント2,71.8,132,5486
西-東,Bグリーン,バック,76.8,144,6386
西-東,Bグリーン,レギュラー,75.1,141,6091
西-東,Bグリーン,フロント1,72.2,135,5608
西-東,Bグリーン,フロント2,70.2,132,5287
