Course,Green,Tee,CR,SR,Yards
アウト-イン,ベント,黒,78.2,139,6708
アウト-イン,ベント,青,77.7,137,6606
アウト-イン,ベント,白,75.3,135,6237
アウト-イン,ベント,金,73.6,130,5892
アウト-イン,ベント,紫,70.1,123,5281
アウト-イン,ベント,桃,69.5,123,5185
アウト-イン,ベント,赤,68.0,120,4808
