Course,Green,Tee,CR,SR,Yards
北-中,メイン,黒,77.3,139,7079
北-中,メイン,青,75.9,136,6812
北-中,メイン,白,74.6,133,6573
北-中,メイン,緑,72.1,126,6093
北-中,メイン,赤,70.7,122,5834
北-中,サブ,黒,75.6,135,6756
北-中,サブ,青,74.2,131,6491
北-中,サブ,白,72.9,128,6252
北-中,サブ,緑,70.3,121,5761
北-中,サブ,赤,69.3,118,5502
中-南,メイン,黒,76.2,137,6928
中-南,メイン,青,74.6,133,6622
中-南,メイン,白,73.6,130,6436
中-南,メイン,緑,70.9,123,5916
中-南,メイン,赤,70.0,120,5717
中-南,サブ,黒,74.4,132,6572
中-南,サブ,青,72.9,128,6297
中-南,サブ,白,71.8,125,6082
中-南,サブ,緑,69.3,118,5551
中-南,サブ,赤,68.5,116,5359
南-北,メイン,黒,76.1,137,6913
南-北,メイン,青,74.5,132,6602
南-北,メイン,白,73.5,130,6405
南-北,メイン,緑,70.8,123,5899
南-北,メイン,赤,70.0,120,5733
南-北,サブ,黒,74.5,132,6592
南-北,サブ,青,73.0,128,6310
南-北,サブ,白,71.8,125,6084
南-北,サブ,緑,69.3,118,5578
南-北,サブ,赤,68.7,117,5419
