Course,Green,Tee,CR,SR,Yards
中-東,ベント,バック,70.6,126,6464
中-東,ベント,レギュラー,69.0,121,6107
中-東,ベント,フロント,67.7,118,5799
中-東,コーライ,バック,69.6,125,6252
中-東,コーライ,レギュラー,68.2,123,5923
中-東,コーライ,フロント,66.9,118,5610
西-中,ベント,バック,70.3,125,6341
西-中,ベント,レギュラー,68.4,122,5941
西-中,ベント,フロント,67.0,119,5643
西-中,コーライ,バック,68.9,124,6135
西-中,コーライ,レギュラー,67.0,120,5757
西-中,コーライ,フロント,65.8,116,5456
東-西,ベント,バック,70.1,124,6387
東-西,ベント,レギュラー,68.2,118,6012
東-西,ベント,フロント,66.7,114,5678
東-西,コーライ,バック,68.9,120,6165
東-西,コーライ,レギュラー,67.2,115,5770
東-西,コーライ,フロント,65.9,110,5464
