Course,Green,Tee,CR,SR,Yards
西-中,メイン,バック,74.3,126,7089
西-中,メイン,レギュラー,71.2,119,6436
西-中,メイン,フロント,69.8,125,6196
西-中,メイン,レディス,65.9,112,5344
西-中,右,バック,73.9,129,6995
西-中,右,レギュラー,70.7,118,6338
西-中,右,フロント,69.6,121,6100
西-中,右,レディス,65.4,110,5248
西-中,左,バック,73.9,127,7022
西-中,左,レギュラー,70.7,121,6369
西-中,左,フロント,69.4,124,6129
西-中,左,レディス,65.6,111,5277
中-東,メイン,バック,73.4,128,6856
中-東,メイン,レギュラー,71.2,124,6409
中-東,メイン,フロント,69.7,128,6144
中-東,メイン,レディス,66.3,115,5328
中-東,左,バック,73.1,129,6827
中-東,左,レギュラー,70.9,124,6380
中-東,左,フロント,69.5,126,6115
中-東,左,レディス,65.9,117,5299
中-東,右,バック,72.9,129,6756
中-東,右,レギュラー,70.6,124,6305
中-東,右,フロント,69.4,125,6042
中-東,右,レディス,65.6,114,5226
東-西,メイン,バック,73.3,129,6877
東-西,メイン,レギュラー,70.6,122,6315
東-西,メイン,フロント,69.7,126,6164
東-西,メイン,レディス,66.4,115,5388
東-西,右,バック,73.2,128,6827
東-西,右,レギュラー,70.5,119,6265
東-西,右,フロント,69.6,122,6114
東-西,右,レディス,66.0,113,5338
東-西,左,バック,72.8,130,6749
東-西,左,レギュラー,70.0,122,6187
東-西,左,フロント,69.1,126,6036
東-西,左,レディス,65.7,116,5260
