Course,Green,Tee,CR,SR,Yards
南アルプス-富士山,Aグリーン,バック1,71.9,133,6644
南アルプス-富士山,Aグリーン,バック2,71.7,132,6594
南アルプス-富士山,Aグリーン,レギュラー,70.0,129,6193
南アルプス-富士山,Aグリーン,ゴールド,66.3,122,5366
南アルプス-富士山,Aグリーン,レディース,66.1,121,5304
南アルプス-富士山,Bグリーン,バック1,70.8,131,6442
南アルプス-富士山,Bグリーン,バック2,70.6,130,6391
南アルプス-富士山,Bグリーン,レギュラー,68.8,127,5985
南アルプス-富士山,Bグリーン,ゴールド,65.2,119,5154
南アルプス-富士山,Bグリーン,レディース,64.9,119,5090
富士山-八ヶ岳,Aグリーン,バック1,71.6,131,6595
富士山-八ヶ岳,Aグリーン,バック2,71.1,131,6488
富士山-八ヶ岳,Aグリーン,レギュラー,69.8,128,6175
富士山-八ヶ岳,Aグリーン,ゴールド,64.5,118,4990
富士山-八ヶ岳,Aグリーン,レディース,64.3,117,4928
富士山-八ヶ岳,Bグリーン,バック1,71.2,130,6509
富士山-八ヶ岳,Bグリーン,バック2,70.7,129,6401
富士山-八ヶ岳,Bグリーン,レギュラー,69.3,127,6082
富士山-八ヶ岳,Bグリーン,ゴールド,64.1,116,4892
富士山-八ヶ岳,Bグリーン,レディース,63.8,116,4828
八ヶ岳-南アルプス,Aグリーン,バック1,70.7,132,6449
八ヶ岳-南アルプス,Aグリーン,バック2,70.4,132,6392
八ヶ岳-南アルプス,Aグリーン,レギュラー,69.0,129,6044
八ヶ岳-南アルプス,Aグリーン,ゴールド,65.2,121,5192
八ヶ岳-南アルプス,Aグリーン,レディース,65.2,121,5192
八ヶ岳-南アルプス,Bグリーン,バック1,69.6,129,6253
八ヶ岳-南アルプス,Bグリーン,バック2,69.3,128,6196
八ヶ岳-南アルプス,Bグリーン,レギュラー,67.9,125,5845
八ヶ岳-南アルプス,Bグリーン,ゴールド,64.1,118,5002
八ヶ岳-南アルプス,Bグリーン,レディース,64.1,118,5002
