Course,Green,Tee,CR,SR,Yards
中-東,ベント(A),バック,72.8,135,6661
中-東,ベント(A),レギュラー,71.5,131,6380
中-東,ベント(A),フロント,70.3,129,6148
中-東,ベント(A),ゴールド,65.4,119,5013
東-西,ベント(A),バック,71.9,134,6549
東-西,ベント(A),レギュラー,70.5,131,6268
東-西,ベント(A),フロント,68.9,128,5940
東-西,ベント(A),ゴールド,64.6,120,4966
西-中,ベント(A),バック,71.1,137,6344
西-中,ベント(A),レギュラー,69.8,133,6066
西-中,ベント(A),フロント,68.4,130,5790
西-中,ベント(A),ゴールド,64.8,125,4983
