Course,Green,Tee,CR,SR,Yards
アウト-イン,ベント,バック,73.2,129,7010
アウト-イン,ベント,レギュラー,71.4,128,6665
アウト-イン,ベント,フロント,69.5,127,6305
アウト-イン,ベント,ゴールド,67.2,123,5835
アウト-イン,ベント,レディース,65.4,109,5275
アウト-イン,コウライ,バック,72.6,129,6900
アウト-イン,コウライ,レギュラー,70.8,129,6555
アウト-イン,コウライ,フロント,69.0,128,6200
アウト-イン,コウライ,ゴールド,66.9,120,5725
アウト-イン,コウライ,レディース,64.5,109,5135
