Course,Green,Tee,CR,SR,Yards
西-南,サブ(右),黒,72.7,130,6820
西-南,サブ(右),青,70.5,128,6396
西-南,サブ(右),白,69.2,124,6161
西-南,サブ(右),金,66.6,116,5618
西-南,サブ(右),赤,64.4,108,5186
西-南,メイン(左),黒,72.7,130,6816
西-南,メイン(左),青,70.6,128,6392
西-南,メイン(左),白,69.2,123,6149
西-南,メイン(左),金,66.4,116,5606
西-南,メイン(左),赤,64.4,109,5166
南-中,メイン(左),黒,71.8,128,6658
南-中,メイン(左),青,69.8,127,6237
南-中,メイン(左),白,68.8,123,6063
南-中,メイン(左),金,66.1,115,5518
南-中,メイン(左),赤,64.0,109,5069
南-中,サブ(右),黒,71.6,128,6646
南-中,サブ(右),青,69.6,127,6218
南-中,サブ(右),白,68.8,122,6047
南-中,サブ(右),金,66.2,115,5511
南-中,サブ(右),赤,63.9,109,5062
中-西,メイン(左),黒,71.5,126,6594
中-西,メイン(左),青,69.6,124,6201
中-西,メイン(左),白,68.6,119,6006
中-西,メイン(左),金,66.3,115,5568
中-西,メイン(左),赤,64.6,110,5219
中-西,サブ(右),黒,71.3,126,6582
中-西,サブ(右),青,69.5,124,6188
中-西,サブ(右),白,68.6,121,6004
中-西,サブ(右),金,66.4,115,5561
中-西,サブ(右),赤,64.7,110,5214
