Course,Green,Tee,CR,SR,Yards
南-東,ベント,バック,73.2,127,7129
南-東,ベント,レギュラー,71.1,125,6724
南-東,ベント,フロント,68.0,118,6051
南-東,ベント,レディース,62.9,107,4925
南-東,コーライ,バック,72.3,128,6913
南-東,コーライ,レギュラー,70.3,125,6518
南-東,コーライ,フロント,67.4,119,5853
南-東,コーライ,レディース,62.2,106,4720
西-南,ベント,バック,72.8,125,7089
西-南,ベント,レギュラー,70.5,122,6618
西-南,ベント,フロント,67.5,116,5991
西-南,ベント,レディース,63.0,106,5018
西-南,コーライ,バック,72.0,126,6923
西-南,コーライ,レギュラー,69.9,122,6470
西-南,コーライ,フロント,67.0,116,5854
西-南,コーライ,レディース,62.3,106,4847
東-西,ベント,バック,72.2,123,6930
東-西,ベント,レギュラー,69.6,119,6394
東-西,ベント,フロント,67.5,115,5942
東-西,ベント,レディース,62.5,104,4883
東-西,コーライ,バック,71.1,123,6718
東-西,コーライ,レギュラー,68.6,119,6198
東-西,コーライ,フロント,66.6,114,5747
東-西,コーライ,レディース,61.7,102,4725
