Course,Green,Tee,CR,SR,Yards
中-西,ベント左|ベント,バック,79.2,141,6612
中-西,ベント左|ベント,レギュラー,77.1,139,6269
中-西,ベント左|ベント,フロント,74.5,135,5858
中-西,ベント左|ベント,レディース,72.3,130,5469
中-西,ベント右|ベント,バック,78.8,140,6564
中-西,ベント右|ベント,レギュラー,76.7,138,6220
中-西,ベント右|ベント,フロント,74.3,133,5818
中-西,ベント右|ベント,レディース,72.0,130,5416
東-中,ベント|ベント左,バック,78.8,134,6582
東-中,ベント|ベント左,レギュラー,76.7,132,6230
東-中,ベント|ベント左,フロント,74.6,130,5895
東-中,ベント|ベント左,レディース,72.9,127,5575
東-中,ベント|ベント右,バック,78.4,133,6534
東-中,ベント|ベント右,レギュラー,76.3,131,6181
東-中,ベント|ベント右,フロント,74.4,128,5855
東-中,ベント|ベント右,レディース,72.6,127,5522
西-東,ベント,バック,77.6,135,6368
西-東,ベント,レギュラー,75.6,133,6071
西-東,ベント,フロント,73.5,130,5719
西-東,ベント,レディース,71.6,128,5394
