Course,Green,Tee,CR,SR,Yards
中-西,Aグリーン,チャンピオン,73.2,138,7036
中-西,Aグリーン,バック,71.7,134,6693
中-西,Aグリーン,レギュラー,70.3,132,6400
中-西,Aグリーン,フロント,68.3,128,5949
中-西,Aグリーン,レディース,66.3,124,5504
中-西,Lグリーン,チャンピオン,72.0,133,6706
中-西,Lグリーン,バック,70.4,130,6363
中-西,Lグリーン,レギュラー,69.1,127,6070
中-西,Lグリーン,フロント,67.1,123,5619
中-西,Lグリーン,レディース,65.1,119,5174
東-中,Aグリーン,チャンピオン,73.1,133,6974
東-中,Aグリーン,バック,71.5,130,6612
東-中,Aグリーン,レギュラー,70.2,127,6315
東-中,Aグリーン,フロント,68.0,123,5838
東-中,Aグリーン,レディース,66.9,121,5596
東-中,Lグリーン,チャンピオン,72.1,130,6734
東-中,Lグリーン,バック,70.5,126,6372
東-中,Lグリーン,レギュラー,69.1,123,6075
東-中,Lグリーン,フロント,67.0,119,5598
東-中,Lグリーン,レディース,65.9,117,5356
西-東,Aグリーン,チャンピオン,72.7,134,6888
西-東,Aグリーン,バック,71.2,131,6547
西-東,Aグリーン,レギュラー,70.1,128,6301
西-東,Aグリーン,フロント,67.9,124,5829
西-東,Aグリーン,レディース,66.4,121,5464
西-東,Lグリーン,チャンピオン,71.9,126,6606
西-東,Lグリーン,バック,70.3,124,6265
西-東,Lグリーン,レギュラー,69.2,121,6019
西-東,Lグリーン,フロント,67.1,117,5547
西-東,Lグリーン,レディース,65.4,114,5182
