Course,Green,Tee,CR,SR,Yards
東-南,Aグリーン,バック,75.7,131,5848
東-南,Aグリーン,レギュラー,73.8,130,5577
東-南,Aグリーン,フロント,68.1,120,4616
東-南,Bグリーン,バック,73.4,127,5541
東-南,Bグリーン,レギュラー,71.8,126,5273
東-南,Bグリーン,フロント,66.3,113,4300
西-東,Aグリーン,バック,74.7,130,5644
西-東,Aグリーン,レギュラー,72.8,128,5340
西-東,Aグリーン,フロント,69.4,121,4760
西-東,Bグリーン,バック,73.0,126,5412
西-東,Bグリーン,レギュラー,71.2,124,5111
西-東,Bグリーン,フロント,67.8,117,4528
南-西,Aグリーン,バック,72.6,130,5376
南-西,Aグリーン,レギュラー,71.0,128,5131
南-西,Aグリーン,フロント,66.5,119,4336
南-西,Bグリーン,バック,71.0,125,5153
南-西,Bグリーン,レギュラー,69.6,123,4908
南-西,Bグリーン,フロント,65.3,113,4106
