Course,Green,Tee,CR,SR,Yards
西-北,ベント・メイン,フロント,74.6,133,6242
西-北,ベント・メイン,レディース,71.0,123,5548
西-北,ベント・サブ,フロント,72.8,128,5895
西-北,ベント・サブ,レディース,69.3,118,5214
北-東,ベント・メイン,フロント,73.3,129,5920
北-東,ベント・メイン,レディース,70.1,120,5274
北-東,ベント・サブ,フロント,71.8,125,5636
北-東,ベント・サブ,レディース,68.8,117,4994
東-西,ベント・メイン,フロント,73.3,129,5930
東-西,ベント・メイン,レディース,70.3,121,5330
東-西,ベント・サブ,フロント,71.8,125,5631
東-西,ベント・サブ,レディース,68.9,117,5022
南-北,ベント|ベント・メイン,フロント,73.0,128,5966
南-北,ベント|ベント・メイン,レディース,69.8,120,5306
南-北,ベント|ベント・サブ,フロント,72.1,126,5800
南-北,ベント|ベント・サブ,レディース,69.0,117,5153
西-南,ベント・メイン|ベント,フロント,73.0,128,5976
西-南,ベント・メイン|ベント,レディース,70.0,120,5362
西-南,ベント・サブ|ベント,フロント,72.1,126,5795
西-南,ベント・サブ|ベント,レディース,69.1,118,5181
南-東,ベント|ベント・メイン,フロント,71.7,125,5654
南-東,ベント|ベント・メイン,レディース,69.1,118,5088
南-東,ベント|ベント・サブ,フロント,71.1,123,5536
南-東,ベント|ベント・サブ,レディース,68.6,117,4961
