Course,Green,Tee,CR,SR,Yards
アウト-イン,ベント,バック,72.8,131,6858
アウト-イン,ベント,レギュラー,69.5,126,6169
アウト-イン,ベント,フロント,67.6,123,5770
アウト-イン,ベント,レディース,64.0,113,4961
