Course,Green,Tee,CR,SR,Yards
アウト-イン,Aグリーン,バック,78.9,142,6673
アウト-イン,Aグリーン,レギュラー,77.2,140,6358
アウト-イン,Aグリーン,フロント1,74.9,137,5987
アウト-イン,Aグリーン,フロント2,72.5,131,5553
アウト-イン,Aグリーン,レディース,70.8,128,5262
アウト-イン,Bグリーン,バック,78.4,142,6613
アウト-イン,Bグリーン,レギュラー,76.6,139,6300
アウト-イン,Bグリーン,フロント1,74.4,136,5929
アウト-イン,Bグリーン,フロント2,72.0,131,5500
アウト-イン,Bグリーン,レディース,69.5,127,5110
