Course,Green,Tee,CR,SR,Yards
東-西,Main,バック,78.0,141,6909
東-西,Main,レギュラー,76.0,136,6520
東-西,Main,フロント1,74.1,131,6158
東-西,Main,レディース1,73.3,129,6015
東-西,Main,フロント2,72.2,126,5797
東-西,Main,レディース2,70.6,122,5495
西-南,Main,バック,77.4,140,6750
西-南,Main,レギュラー,76.1,137,6508
西-南,Main,フロント1,74.2,131,6147
西-南,Main,レディース1,73.7,130,6044
西-南,Main,フロント2,72.5,127,5822
西-南,Main,レディース2,71.3,124,5589
東-南,Main,バック,76.7,138,6639
東-南,Main,レギュラー,75.5,135,6396
東-南,Main,フロント1,73.7,130,6067
東-南,Main,レディース1,73.4,129,5999
東-南,Main,フロント2,71.9,126,5723
東-南,Main,レディース2,71.1,123,5572
