Course,Green,Tee,CR,SR,Yards
南-西,Aグリーン,フルバック,73.7,134,7088
南-西,Aグリーン,バック,72.9,132,6907
南-西,Aグリーン,レギュラー,71.1,128,6505
南-西,Aグリーン,フロント1,69.2,124,6086
南-西,Aグリーン,レディース1,68.0,123,5834
南-西,Bグリーン,フルバック,72.9,136,6861
南-西,Bグリーン,バック,72.0,134,6676
南-西,Bグリーン,レギュラー,70.2,130,6271
南-西,Bグリーン,フロント1,68.3,126,5860
南-西,Bグリーン,レディース1,67.2,124,5607
西-東,Aグリーン,フルバック,73.7,131,7134
西-東,Aグリーン,バック,72.6,129,6880
西-東,Aグリーン,レギュラー,70.7,125,6458
西-東,Aグリーン,フロント1,68.9,122,6067
西-東,Aグリーン,レディース1,67.8,120,5831
西-東,Bグリーン,フルバック,72.7,132,6902
西-東,Bグリーン,バック,71.5,130,6645
西-東,Bグリーン,レギュラー,69.6,126,6218
西-東,Bグリーン,フロント1,67.8,123,5791
西-東,Bグリーン,レディース1,66.8,121,5605
東-南,Aグリーン,フルバック,73.4,133,7060
東-南,Aグリーン,バック,72.5,132,6867
東-南,Aグリーン,レギュラー,70.6,126,6421
東-南,Aグリーン,フロント1,68.9,124,6065
東-南,Aグリーン,レディース1,67.8,121,5823
東-南,Bグリーン,フルバック,72.4,136,6799
東-南,Bグリーン,バック,71.5,134,6603
東-南,Bグリーン,レギュラー,69.6,129,6157
東-南,Bグリーン,フロント1,67.9,126,5757
東-南,Bグリーン,レディース1,66.8,124,5564
