Course,Green,Tee,CR,SR,Yards
南-北,メイン,黒,72.6,132,7039
南-北,メイン,青,70.7,127,6624
南-北,メイン,白,69.7,124,6378
南-北,メイン,赤,66.7,115,5578
南-北,サブ,黒,72.2,131,6944
南-北,サブ,青,70.2,125,6531
南-北,サブ,白,69.2,123,6263
南-北,サブ,赤,66.3,114,5487
中-南,メイン,黒,72.4,132,6962
中-南,メイン,青,70.6,127,6587
中-南,メイン,白,69.6,124,6337
中-南,メイン,赤,66.9,116,5638
中-南,サブ,黒,71.9,130,6849
中-南,サブ,青,70.1,125,6474
中-南,サブ,白,69.2,123,6224
中-南,サブ,赤,66.6,115,5525
北-中,メイン,黒,71.3,129,6741
北-中,メイン,青,70.0,125,6453
北-中,メイン,白,69.3,123,6279
北-中,メイン,赤,66.6,115,5548
北-中,サブ,黒,70.9,128,6675
北-中,サブ,青,69.7,124,6389
北-中,サブ,白,69.0,122,6193
北-中,サブ,赤,66.4,114,5486
