Course,Green,Tee,CR,SR,Yards
東-中,ベント,チャンピオン,75.0,142,7185
東-中,ベント,バック,72.2,135,6567
東-中,ベント,レギュラー,70.1,127,6128
東-中,ベント,レディース,65.2,118,5117
中-西,ベント,チャンピオン,74.0,141,6979
中-西,ベント,バック,71.4,132,6403
中-西,ベント,レギュラー,69.5,125,5965
中-西,ベント,レディース,65.3,116,5171
西-東,ベント,チャンピオン,74.0,140,7032
西-東,ベント,バック,71.4,135,6454
西-東,ベント,レギュラー,69.2,127,6001
西-東,ベント,レディース,64.3,117,4968
