Course,Green,Tee,CR,SR,Yards
OUT-IN,ベント,Back,73.4,137,6801
OUT-IN,ベント,Regular,70.7,132,6253
OUT-IN,ベント,Front,69.3,128,5946
OUT-IN,ベント,Ladies,65.6,118,5186
