Course,Green,Tee,CR,SR,Yards
赤城-榛名,Aグリーン,バック,71.5,127,6524
赤城-榛名,Aグリーン,レギュラー,68.9,124,6002
赤城-榛名,Aグリーン,フロント,65.3,112,5219
赤城-榛名,Bグリーン,バック,70.1,124,6275
赤城-榛名,Bグリーン,レギュラー,67.7,120,5753
赤城-榛名,Bグリーン,フロント,64.1,110,4970
伊香保-赤城,Aグリーン,バック,69.7,121,6154
伊香保-赤城,Aグリーン,レギュラー,66.8,121,5627
伊香保-赤城,Aグリーン,フロント,63.8,113,4977
伊香保-赤城,Bグリーン,バック,68.1,120,5870
伊香保-赤城,Bグリーン,レギュラー,65.5,116,5343
伊香保-赤城,Bグリーン,フロント,62.6,106,4692
榛名-伊香保,Aグリーン,バック,69.0,123,6082
榛名-伊香保,Aグリーン,レギュラー,66.5,120,5595
榛名-伊香保,Aグリーン,フロント,63.5,107,4878
榛名-伊香保,Bグリーン,バック,67.4,121,5793
榛名-伊香保,Bグリーン,レギュラー,65.2,114,5306
榛名-伊香保,Bグリーン,フロント,62.3,105,4588
