Course,Green,Tee,CR,SR,Yards
アウト-イン,ベント,ブルー,70.7,131,6449
アウト-イン,ベント,ブルー(2),69.8,128,6275
アウト-イン,ベント,ホワイト,68.6,126,5955
アウト-イン,ベント,グリーン,65.0,107,5112
