Course,Green,Tee,CR,SR,Yards
梅郷アウト-梅郷イン,ベント・A,チャンピオン1,74.1,128,7195
梅郷アウト-梅郷イン,ベント・A,チャンピオン2,73.6,127,7083
梅郷アウト-梅郷イン,ベント・A,バック,71.9,125,6742
梅郷アウト-梅郷イン,ベント・A,レギュラー,70.3,122,6374
梅郷アウト-梅郷イン,ベント・A,フロント,68.4,118,6007
梅郷アウト-梅郷イン,ベント・A,レディース,67.3,117,5828
川間(東)-川間(南),ベント・A,バック,73.1,134,7031
川間(東)-川間(南),ベント・A,レギュラー,71.2,129,6622
川間(東)-川間(南),ベント・A,フロント,69.5,123,6218
川間(東)-川間(南),ベント・A,フロント2,68.2,119,5901
野田アウト-野田イン,ベント・A,チャンピオン1,73.0,128,7058
野田アウト-野田イン,ベント・A,バック,71.9,126,6800
野田アウト-野田イン,ベント・A,レギュラー,70.3,123,6458
野田アウト-野田イン,ベント・A,フロント,69.1,118,6219
野田アウト-野田イン,ベント・A,レディース,67.2,115,5785
川間(南)-川間(西),ベント・A,バック,72.9,133,6973
川間(南)-川間(西),ベント・A,レギュラー,70.8,128,6528
川間(南)-川間(西),ベント・A,フロント,69.3,123,6172
川間(南)-川間(西),ベント・A,フロント2,68.3,120,5895
川間(西)-川間(東),ベント・A,バック,72.6,132,6972
川間(西)-川間(東),ベント・A,レギュラー,70.8,128,6590
川間(西)-川間(東),ベント・A,フロント,69.2,123,6180
川間(西)-川間(東),ベント・A,フロント2,67.7,118,5806
