Course,Green,Tee,CR,SR,Yards
ルート-リバー,コーライ,バック,78.3,150,6503
ルート-リバー,コーライ,レギュラー,76.0,146,6097
ルート-リバー,コーライ,フロント,72.6,138,5463
ルート-リバー,コーライ,レディース,71.5,135,5265
レイク-ルート,コーライ,バック,78.3,147,6535
レイク-ルート,コーライ,レギュラー,75.9,142,6100
レイク-ルート,コーライ,フロント,72.8,135,5524
レイク-ルート,コーライ,レディース,72.2,134,5429
リバー-レイク,コーライ,バック,78.0,147,6430
リバー-レイク,コーライ,レギュラー,75.9,143,6039
リバー-レイク,コーライ,フロント,72.2,136,5379
リバー-レイク,コーライ,レディース,71.3,133,5208
