Course,Green,Tee,CR,SR,Yards
東-中,Aグリーン,バック,71.2,133,6309
東-中,Aグリーン,レギュラー,69.8,131,6018
東-中,Aグリーン,フロント1,68.0,126,5653
東-中,Aグリーン,フロント2,66.9,122,5413
東-中,Bグリーン,バック,70.0,130,6079
東-中,Bグリーン,レギュラー,68.6,127,5782
東-中,Bグリーン,フロント1,66.6,123,5394
東-中,Bグリーン,フロント2,65.6,119,5161
西-東,Aグリーン,バック,71.0,129,6283
西-東,Aグリーン,レギュラー,69.6,127,6007
西-東,Aグリーン,フロント1,68.2,122,5670
西-東,Aグリーン,フロント2,67.1,119,5445
西-東,Bグリーン,バック,69.9,126,6009
西-東,Bグリーン,レギュラー,68.6,124,5732
西-東,Bグリーン,フロント1,66.9,119,5387
西-東,Bグリーン,フロント2,65.9,116,5162
中-西,Aグリーン,バック,70.6,132,6130
中-西,Aグリーン,レギュラー,69.4,130,5857
中-西,Aグリーン,フロント1,68.0,125,5573
中-西,Aグリーン,フロント2,67.8,125,5530
中-西,Bグリーン,バック,69.7,127,5926
中-西,Bグリーン,レギュラー,68.4,124,5646
中-西,Bグリーン,フロント1,66.7,121,5347
中-西,Bグリーン,フロント2,66.5,120,5311
