Course,Green,Tee,CR,SR,Yards
白樺アウト-白樺イン,ベント,バック,71.8,130,6920
白樺アウト-白樺イン,ベント,レギュラー,70.6,127,6652
白樺アウト-白樺イン,ベント,フロント1,69.2,123,6330
白樺アウト-白樺イン,ベント,フロント2,66.2,114,5506
すずらんアウト-すずらんイン,ベント,バック,69.7,124,6658
すずらんアウト-すずらんイン,ベント,レギュラー,67.6,118,6058
