Course,Green,Tee,CR,SR,Yards
アウト-イン,ベント,フルバック,74.2,143,7067
アウト-イン,ベント,バック,72.1,140,6624
アウト-イン,ベント,レギュラー,70.1,134,6183
アウト-イン,ベント,ゴールド,67.8,129,5661
