Course,Green,Tee,CR,SR,Yards
アウト-イン,Aグリーン,チャンピオン,78.0,136,6527
アウト-イン,Aグリーン,バック,75.4,131,6065
アウト-イン,Aグリーン,レギュラー,73.3,127,5739
アウト-イン,Aグリーン,フロント,71.1,123,5339
アウト-イン,Aグリーン,レディース,67.8,116,4767
アウト-イン,Bグリーン,チャンピオン,77.9,139,6448
アウト-イン,Bグリーン,バック,75.3,133,5986
アウト-イン,Bグリーン,レギュラー,73.3,128,5670
アウト-イン,Bグリーン,フロント,71.0,124,5260
アウト-イン,Bグリーン,レディース,67.8,116,4688
