Course,Green,Tee,CR,SR,Yards
アウト-イン,ベント,バック,81.6,153,7025
アウト-イン,ベント,レギュラー,79.9,150,6739
アウト-イン,ベント,フロント,78.0,147,6438
アウト-イン,ベント,レディース,70.7,135,5259
