Course,Green,Tee,CR,SR,Yards
岩手山-竜ヶ森,ベント,バック,81.2,148,7010
岩手山-竜ヶ森,ベント,レギュラー,77.2,138,6339
岩手山-竜ヶ森,ベント,フロント,72.0,126,5464
岩手山-竜ヶ森,ベント,レディース,71.0,124,5290
八幡平-岩手山,ベント,バック,80.8,145,6979
八幡平-岩手山,ベント,レギュラー,77.3,137,6392
八幡平-岩手山,ベント,フロント,72.6,127,5567
八幡平-岩手山,ベント,レディース,70.7,124,5273
八幡平-竜ヶ森,ベント,バック,80.2,145,6819
八幡平-竜ヶ森,ベント,レギュラー,76.1,138,6175
八幡平-竜ヶ森,ベント,フロント,71.6,126,5463
八幡平-竜ヶ森,ベント,レディース,70.1,123,5225
岩手山-十和田,ベント,バック,78.9,143,6713
岩手山-十和田,ベント,レギュラー,76.1,134,6219
岩手山-十和田,ベント,フロント,72.8,128,5625
岩手山-十和田,ベント,レディース,70.5,123,5229
十和田-竜ヶ森,ベント,バック,78.3,143,6553
十和田-竜ヶ森,ベント,レギュラー,74.9,135,6002
十和田-竜ヶ森,ベント,フロント,71.8,127,5521
十和田-竜ヶ森,ベント,レディース,69.9,122,5181
八幡平-十和田,ベント,バック,77.9,140,6522
八幡平-十和田,ベント,レギュラー,75.0,134,6055
八幡平-十和田,ベント,フロント,72.4,127,5624
八幡平-十和田,ベント,レディース,69.6,121,5164
