Course,Green,Tee,CR,SR,Yards
西アウト-西イン,ベントMain,バック,75.1,145,7213
西アウト-西イン,ベントMain,レギュラー,72.5,140,6657
西アウト-西イン,ベントMain,フロント,70.1,135,6164
西アウト-西イン,ベントMain,ゴールド,68.7,133,5835
西アウト-西イン,ベントSub,バック,73.8,143,6993
西アウト-西イン,ベントSub,レギュラー,71.2,138,6435
西アウト-西イン,ベントSub,フロント,68.8,132,5945
西アウト-西イン,ベントSub,ゴールド,67.5,129,5613
東アウト-東イン,ベントMain,バック,74.0,136,7220
東アウト-東イン,ベントMain,レギュラー,71.3,129,6647
東アウト-東イン,ベントMain,フロント,69.2,123,6159
東アウト-東イン,ベントMain,ゴールド,67.8,119,5824
東アウト-東イン,ベントSub,バック,73.4,135,7079
東アウト-東イン,ベントSub,レギュラー,70.6,127,6507
東アウト-東イン,ベントSub,フロント,68.6,121,6020
東アウト-東イン,ベントSub,ゴールド,67.2,118,5682
