Course,Green,Tee,CR,SR,Yards
十和田-むつ湾,ベント,バック,73.1,132,6858
十和田-むつ湾,ベント,フロント,70.0,126,6270
十和田-むつ湾,ベント,シルバー,66.2,120,5484
十和田-むつ湾,ベント,レディース,66.0,119,5473
十和田-むつ湾,ベント,ゴールド,64.0,111,5008
むつ湾-八甲田,ベント,バック,72.1,130,6714
むつ湾-八甲田,ベント,フロント,69.5,125,6196
むつ湾-八甲田,ベント,シルバー,65.7,116,5383
むつ湾-八甲田,ベント,レディース,65.5,114,5363
むつ湾-八甲田,ベント,ゴールド,64.6,112,5160
八甲田-十和田,ベント,バック,71.8,129,6532
八甲田-十和田,ベント,フロント,69.5,125,6042
八甲田-十和田,ベント,シルバー,65.5,119,5251
八甲田-十和田,ベント,レディース,65.5,118,5242
八甲田-十和田,ベント,ゴールド,64.4,113,4980
