Course,Green,Tee,CR,SR,Yards
東-中,コーライ,バック,77.5,138,6422
東-中,コーライ,レギュラー,76.7,137,6325
東-中,コーライ,フロント,74.7,133,5958
東-中,コーライ,レディース,71.2,126,5368
東-中,ベント,バック,75.8,135,6137
東-中,ベント,レギュラー,74.9,134,6017
東-中,ベント,フロント,72.7,130,5626
東-中,ベント,レディース,69.3,123,5061
西-東,コーライ,バック,77.5,140,6351
西-東,コーライ,レギュラー,76.0,138,6128
西-東,コーライ,フロント,73.8,133,5756
西-東,コーライ,レディース,70.2,126,5138
西-東,ベント,バック,75.7,137,6089
西-東,ベント,レギュラー,74.3,134,5851
西-東,ベント,フロント,72.2,130,5463
西-東,ベント,レディース,68.6,122,4844
中-西,コーライ,バック,77.0,138,6285
中-西,コーライ,レギュラー,75.9,136,6129
中-西,コーライ,フロント,73.9,132,5764
中-西,コーライ,レディース,71.0,126,5256
中-西,ベント,バック,74.9,133,5972
中-西,ベント,レギュラー,74.0,131,5824
中-西,ベント,フロント,71.9,126,5445
中-西,ベント,レディース,68.9,120,4931
