Course,Green,Tee,CR,SR,Yards
アウト-イン,ベント(A),FT1・LT1,74.0,131,6088
アウト-イン,ベント(A),FT2・LT2,71.9,126,5711
アウト-イン,ベント(A),LT3,68.9,117,5076
アウト-イン,ベント(B),FT1・LT1,71.2,123,5656
アウト-イン,ベント(B),FT2・LT2,69.4,119,5296
アウト-イン,ベント(B),LT3,66.8,112,4666
