Course,Green,Tee,CR,SR,Yards
ちどり-ひばり,コーライ,バック,72.1,131,6920
ちどり-ひばり,コーライ,レギュラー,70.7,127,6627
ちどり-ひばり,コーライ,フロント1,69.7,124,6387
ちどり-ひばり,コーライ,フロント2,68.2,119,5997
ちどり-ひばり,ベント,バック,71.7,130,6830
ちどり-ひばり,ベント,レギュラー,70.4,126,6537
ちどり-ひばり,ベント,フロント1,69.4,123,6297
ちどり-ひばり,ベント,フロント2,68.0,119,5907
しらさぎ-ひばり,コーライ,バック,70.8,128,6550
しらさぎ-ひばり,コーライ,レギュラー,69.7,124,6304
しらさぎ-ひばり,コーライ,フロント1,68.8,121,6050
しらさぎ-ひばり,コーライ,フロント2,67.5,117,5724
しらさぎ-ひばり,ベント,バック,70.1,125,6410
しらさぎ-ひばり,ベント,レギュラー,69.2,123,6164
しらさぎ-ひばり,ベント,フロント1,68.2,119,5910
しらさぎ-ひばり,ベント,フロント2,66.9,116,5584
ちどり-しらさぎ,コーライ,バック,70.8,128,6640
ちどり-しらさぎ,コーライ,レギュラー,69.7,124,6393
ちどり-しらさぎ,コーライ,フロント1,68.9,122,6169
ちどり-しらさぎ,コーライ,フロント2,67.7,118,5857
ちどり-しらさぎ,ベント,バック,70.3,126,6520
ちどり-しらさぎ,ベント,レギュラー,69.3,123,6273
ちどり-しらさぎ,ベント,フロント1,68.4,120,6049
ちどり-しらさぎ,ベント,フロント2,67.2,117,5737
ちどり-とき,コーライ,バック,70.8,128,6685
ちどり-とき,コーライ,レギュラー,69.7,124,6434
ちどり-とき,コーライ,フロント1,68.9,122,6231
ちどり-とき,コーライ,フロント2,67.7,118,5849
ちどり-とき,ベント,バック,70.7,127,6610
ちどり-とき,ベント,レギュラー,69.6,124,6359
ちどり-とき,ベント,フロント1,68.8,121,6156
ちどり-とき,ベント,フロント2,67.4,117,5774
とき-ひばり,コーライ,バック,70.8,128,6595
とき-ひばり,コーライ,レギュラー|レギュラー..,69.7,124,6345
とき-ひばり,コーライ,フロント1,68.9,122,6112
とき-ひばり,コーライ,フロント2,67.3,117,5716
とき-ひばり,ベント,バック..|バック,70.5,126,6500
とき-ひばり,ベント,レギュラー,69.5,123,6250
とき-ひばり,ベント,フロント1,68.6,121,6017
とき-ひばり,ベント,フロント2,67.1,116,5621
ちどり-せきれい,コーライ,バック,70.2,125,6560
ちどり-せきれい,コーライ,レギュラー,69.4,123,6341
ちどり-せきれい,コーライ,フロント1,68.7,121,6149
ちどり-せきれい,コーライ,フロント2,67.6,118,5854
ちどり-せきれい,ベント,バック,70.0,125,6480
ちどり-せきれい,ベント,レギュラー,69.2,123,6261
ちどり-せきれい,ベント,フロント1,68.4,120,6069
ちどり-せきれい,ベント,フロント2,67.2,117,5774
ひばり-せきれい,コーライ,バック,70.2,125,6470
ひばり-せきれい,コーライ,レギュラー,69.4,123,6252
ひばり-せきれい,コーライ,フロント1,68.5,121,6030
ひばり-せきれい,コーライ,フロント2,67.3,117,5721
ひばり-せきれい,ベント,バック,69.8,124,6370
ひばり-せきれい,ベント,レギュラー,69.0,122,6152
ひばり-せきれい,ベント,フロント1,68.1,119,5930
ひばり-せきれい,ベント,フロント2,66.9,116,5621
しらさぎ-とき,コーライ,バック,69.6,124,6315
しらさぎ-とき,コーライ,レギュラー,68.9,122,6111
しらさぎ-とき,コーライ,フロント1,68.0,119,5894
しらさぎ-とき,コーライ,フロント2,66.9,116,5576
しらさぎ-とき,ベント,バック,69.2,123,6190
しらさぎ-とき,ベント,レギュラー,68.5,121,5986
しらさぎ-とき,ベント,フロント1,67.6,118,5769
しらさぎ-とき,ベント,フロント2,66.5,115,5451
しらさぎ-せきれい,コーライ,バック,69.2,123,6190
しらさぎ-せきれい,コーライ,レギュラー,68.4,120,6018
しらさぎ-せきれい,コーライ,フロント1,67.7,118,5812
しらさぎ-せきれい,コーライ,フロント2,67.0,116,5581
しらさぎ-せきれい,ベント,バック,68.6,121,6060
しらさぎ-せきれい,ベント,レギュラー,68.0,119,5888
しらさぎ-せきれい,ベント,フロント1,67.2,117,5682
しらさぎ-せきれい,ベント,フロント2,66.4,114,5451
とき-せきれい,コーライ,バック,69.2,123,6235
とき-せきれい,コーライ,レギュラー,68.4,120,6059
とき-せきれい,コーライ,フロント1,67.8,118,5874
とき-せきれい,コーライ,フロント2,66.7,115,5573
とき-せきれい,ベント,バック,69.0,122,6150
とき-せきれい,ベント,レギュラー,68.3,120,5974
とき-せきれい,ベント,フロント1,67.7,118,5789
とき-せきれい,ベント,フロント2,66.5,115,5488
