Course,Green,Tee,CR,SR,Yards
東74アウト-東74イン,Aグリーン,チャンピオン,74.6,133,7279
東74アウト-東74イン,Aグリーン,バック,72.5,130,6881
東74アウト-東74イン,Aグリーン,レギュラー,71.0,128,6609
東74アウト-東74イン,Aグリーン,フロント,68.6,124,6092
東74アウト-東74イン,Bグリーン,チャンピオン,73.2,133,6983
東74アウト-東74イン,Bグリーン,バック,71.2,130,6580
東74アウト-東74イン,Bグリーン,レギュラー,70.1,128,6337
東74アウト-東74イン,Bグリーン,フロント,67.6,124,5836
東72アウト-東72イン,Aグリーン,チャンピオン,74.3,132,7233
東72アウト-東72イン,Aグリーン,バック,71.7,129,6722
東72アウト-東72イン,Aグリーン,レギュラー,70.1,127,6422
東72アウト-東72イン,Aグリーン,フロント,67.8,123,5926
東72アウト-東72イン,Bグリーン,チャンピオン,72.8,133,6918
東72アウト-東72イン,Bグリーン,バック,70.4,130,6421
東72アウト-東72イン,Bグリーン,レギュラー,69.0,128,6150
東72アウト-東72イン,Bグリーン,フロント,66.7,123,5670
西アウト-西イン,Aグリーン,チャンピオン,72.9,129,6920
西アウト-西イン,Aグリーン,バック,71.0,127,6561
西アウト-西イン,Aグリーン,レギュラー,69.3,124,6208
西アウト-西イン,Aグリーン,フロント,67.0,118,5700
西アウト-西イン,Bグリーン,チャンピオン,72.4,130,6752
西アウト-西イン,Bグリーン,バック,70.6,127,6401
西アウト-西イン,Bグリーン,レギュラー,68.8,124,6034
西アウト-西イン,Bグリーン,フロント,66.4,117,5542
