Course,Green,Tee,CR,SR,Yards
アウト-イン,ベント,バック,78.6,138,6859
アウト-イン,ベント,レギュラー,76.5,135,6493
アウト-イン,ベント,フロント,74.2,132,6122
アウト-イン,ベント,レディース,72.3,127,5816
