Course,Green,Tee,CR,SR,Yards
アウト-イン,ベント,バック,74.0,139,6906
アウト-イン,ベント,レギュラー,72.5,135,6574
アウト-イン,ベント,フロント,70.0,131,6121
アウト-イン,ベント,ゴールド,68.0,128,5741
