Course,Green,Tee,CR,SR,Yards
しらかば-りんどう,ベント,バック,77.8,141,6827
しらかば-りんどう,ベント,レギュラー,75.9,136,6467
しらかば-りんどう,ベント,フロント1,73.8,131,6068
しらかば-りんどう,ベント,フロント2,72.9,128,5889
しらかば-りんどう,ベント,レディース1,70.8,123,5496
りんどう-すずらん,ベント,バック,77.0,139,6695
りんどう-すずらん,ベント,レギュラー,74.7,133,6270
りんどう-すずらん,ベント,フロント1,73.5,130,6034
りんどう-すずらん,ベント,フロント2,72.5,127,5840
りんどう-すずらん,ベント,レディース1,70.6,122,5482
すずらん-しらかば,ベント,バック,76.7,138,6650
すずらん-しらかば,ベント,レギュラー,74.6,133,6237
すずらん-しらかば,ベント,フロント1,73.3,129,6004
すずらん-しらかば,ベント,フロント2,72.3,126,5815
すずらん-しらかば,ベント,レディース1,70.8,123,5522
