Course,Green,Tee,CR,SR,Yards
西アウト-西イン,NEW,チャンピオン,73.3,131,6919
西アウト-西イン,NEW,バック,73.2,131,6893
西アウト-西イン,NEW,レギュラー,70.5,125,6268
西アウト-西イン,NEW,フロント1,66.8,117,5444
西アウト-西イン,OLD,チャンピオン,73.0,128,6897
西アウト-西イン,OLD,バック,72.8,128,6871
西アウト-西イン,OLD,レギュラー,70.2,122,6246
西アウト-西イン,OLD,フロント1,66.5,114,5422
東アウト-東イン,NEW,チャンピオン,73.2,134,6946
東アウト-東イン,NEW,バック,73.1,134,6921
東アウト-東イン,NEW,レギュラー,70.5,129,6328
東アウト-東イン,NEW,フロント1,67.2,123,5612
東アウト-東イン,OLD,チャンピオン,73.1,134,6911
東アウト-東イン,OLD,バック,72.9,134,6886
東アウト-東イン,OLD,レギュラー,70.3,129,6293
東アウト-東イン,OLD,フロント1,67.0,123,5577
