Course,Green,Tee,CR,SR,Yards
丸子-三倉,メインベント,フルバック,73.0,142,6890
丸子-三倉,メインベント,バック,71.7,139,6582
丸子-三倉,メインベント,レギュラー,69.8,135,6184
丸子-三倉,メインベント,シニア,66.2,126,5363
丸子-三倉,メインベント,レディース,66.0,125,5331
丸子-三倉,サブベント,フルバック,72.1,142,6719
丸子-三倉,サブベント,バック,70.7,139,6394
丸子-三倉,サブベント,レギュラー,68.9,134,6010
丸子-三倉,サブベント,シニア,65.4,125,5220
丸子-三倉,サブベント,レディース,65.2,124,5174
三ノ瀬-丸子,メインベント,フルバック,72.7,143,6704
三ノ瀬-丸子,メインベント,バック,71.3,141,6403
三ノ瀬-丸子,メインベント,レギュラー,69.5,136,6024
三ノ瀬-丸子,メインベント,シニア,66.4,127,5341
三ノ瀬-丸子,メインベント,レディース,66.2,127,5309
三ノ瀬-丸子,サブベント,フルバック,71.7,143,6579
三ノ瀬-丸子,サブベント,バック,70.4,140,6265
三ノ瀬-丸子,サブベント,レギュラー,68.6,136,5888
三ノ瀬-丸子,サブベント,シニア,65.7,128,5226
三ノ瀬-丸子,サブベント,レディース,65.5,127,5180
三倉-三ノ瀬,メインベント,フルバック,72.7,140,6782
三倉-三ノ瀬,メインベント,バック,71.4,138,6485
三倉-三ノ瀬,メインベント,レギュラー,69.9,133,6152
三倉-三ノ瀬,メインベント,シニア,66.6,127,5402
三倉-三ノ瀬,メインベント,レディース,66.6,127,5402
三倉-三ノ瀬,サブベント,フルバック,72.2,141,6722
三倉-三ノ瀬,サブベント,バック,70.9,139,6421
三倉-三ノ瀬,サブベント,レギュラー,69.5,135,6100
三倉-三ノ瀬,サブベント,シニア,66.3,128,5360
三倉-三ノ瀬,サブベント,レディース,66.3,128,5360
