Course,Green,Tee,CR,SR,Yards
アウト-イン,ベント,バック,80.1,151,6789
アウト-イン,ベント,レギュラー,78.7,146,6518
アウト-イン,ベント,フロント,75.7,141,6073
アウト-イン,ベント,シニア,71.8,135,5471
アウト-イン,ベント,レディース2,70.0,131,5163
アウト-イン,ベント,レディース1,68.8,129,4926
