Course,Green,Tee,CR,SR,Yards
アウト-イン,ベント,バック,72.6,132,6938
アウト-イン,ベント,レギュラー,71.0,128,6586
アウト-イン,ベント,フロント1,69.5,123,6238
アウト-イン,ベント,フロント2,68.0,119,5862
