Course,Green,Tee,CR,SR,Yards
釧路OUT-釧路IN,ベント,バック,72.5,134,6775
釧路OUT-釧路IN,ベント,レギュラー,70.6,130,6355
釧路OUT-釧路IN,ベント,レディース,68.3,124,5860
札幌(南)-札幌(西),ベント,バック,71.7,135,6606
札幌(南)-札幌(西),ベント,レギュラー,70.1,131,6243
札幌(南)-札幌(西),ベント,フロント,68.1,126,5822
札幌(南)-札幌(西),ベント,レディース,65.9,121,5323
札幌(東)-札幌(南),ベント,バック,71.6,139,6611
札幌(東)-札幌(南),ベント,レギュラー,69.9,135,6234
札幌(東)-札幌(南),ベント,フロント,67.7,130,5755
札幌(東)-札幌(南),ベント,レディース,65.4,124,5243
札幌(西)-札幌(東),ベント,バック,71.5,133,6599
札幌(西)-札幌(東),ベント,レギュラー,69.6,129,6185
札幌(西)-札幌(東),ベント,フロント,68.0,125,5841
札幌(西)-札幌(東),ベント,レディース,65.9,120,5380
