Course,Green,Tee,CR,SR,Yards
アウト-イン,Main,バック,71.5,129,6644
アウト-イン,Main,レギュラー,70.0,125,6315
アウト-イン,Main,フロント1,69.0,122,6092
アウト-イン,Sub,バック,69.6,124,6252
アウト-イン,Sub,レギュラー,68.4,120,5931
アウト-イン,Sub,フロント1,67.5,117,5710
