Course,Green,Tee,CR,SR,Yards
オールドアウト-オールドイン,ベント,バック,77.5,140,6530
オールドアウト-オールドイン,ベント,レギュラー,75.2,135,6122
オールドアウト-オールドイン,ベント,フロント1,73.9,132,5890
オールドアウト-オールドイン,ベント,レディース,69.3,122,5041
ニューアウト-ニューイン,ベント,レギュラー,74.9,133,6247
ニューアウト-ニューイン,ベント,フロント1,73.8,131,6040
ニューアウト-ニューイン,ベント,フロント2,70.8,123,5478
ニューアウト-ニューイン,ベント,レディース,70.4,121,5410
