Course,Green,Tee,CR,SR,Yards
アウト-イン,ベントメイン,バック,73.7,136,7018
アウト-イン,ベントメイン,レギュラー,71.6,130,6593
アウト-イン,ベントメイン,フロント,70.4,126,6361
アウト-イン,ベントサブ,バック,72.2,131,6755
アウト-イン,ベントサブ,レギュラー,70.1,125,6336
アウト-イン,ベントサブ,フロント,69.3,123,6105
