Course,Green,Tee,CR,SR,Yards
東アウト-東イン,EG,バック,74.7,141,6883
東アウト-東イン,EG,レギュラー,72.2,135,6407
東アウト-東イン,EG,フロント1,70.5,131,6034
東アウト-東イン,EG,レディース,68.6,129,5708
東アウト-東イン,GG,バック,74.3,139,6846
東アウト-東イン,GG,レギュラー,71.9,138,6373
東アウト-東イン,GG,フロント1,70.1,134,6006
東アウト-東イン,GG,レディース,68.4,129,5682
西アウト-西イン,GG,バック,73.8,133,6926
西アウト-西イン,GG,レギュラー,71.7,131,6501
西アウト-西イン,GG,フロント1,69.9,128,6137
西アウト-西イン,GG,レディース,67.6,125,5732
西アウト-西イン,LG,バック,73.8,136,6886
西アウト-西イン,LG,レギュラー,72.1,131,6465
西アウト-西イン,LG,フロント1,70.1,128,6105
西アウト-西イン,LG,レディース,67.8,127,5712
