Course,Green,Tee,CR,SR,Yards
東-西,Aグリーン,バック,70.3,126,6500
東-西,Aグリーン,レギュラー,69.4,123,6262
東-西,Aグリーン,フロント,68.2,119,5935
東-西,Aグリーン,フロント2,67.7,118,5817
東-西,Bグリーン,バック,69.3,123,6246
東-西,Bグリーン,レギュラー,68.5,121,6008
東-西,Bグリーン,フロント,67.3,117,5690
東-西,Bグリーン,フロント2,66.9,116,5563
南-東,Aグリーン,バック,70.1,125,6417
南-東,Aグリーン,レギュラー,68.9,122,6104
南-東,Aグリーン,フロント,67.8,118,5821
南-東,Aグリーン,フロント2,67.4,117,5713
南-東,Bグリーン,バック,69.4,123,6228
南-東,Bグリーン,レギュラー,68.2,119,5915
南-東,Bグリーン,フロント,67.2,117,5641
南-東,Bグリーン,フロント2,66.8,115,5524
西-南,Aグリーン,バック,70.0,125,6339
西-南,Aグリーン,レギュラー,68.6,121,5994
西-南,Aグリーン,フロント,67.7,118,5732
西-南,Aグリーン,フロント2,67.1,116,5592
西-南,Bグリーン,バック,68.8,121,6088
西-南,Bグリーン,レギュラー,67.6,118,5743
西-南,Bグリーン,フロント,66.6,115,5481
西-南,Bグリーン,フロント2,66.3,114,5341
