Course,Green,Tee,CR,SR,Yards
東-中,コーライ,バック,70.6,127,6422
東-中,コーライ,レギュラー,70.2,126,6325
東-中,コーライ,フロント,68.4,123,5958
東-中,コーライ,レディース,65.4,118,5368
東-中,ベント,バック,69.4,126,6137
東-中,ベント,レギュラー,68.7,124,6017
東-中,ベント,フロント,66.9,120,5626
東-中,ベント,レディース,64.0,115,5061
西-東,コーライ,バック,70.4,130,6351
西-東,コーライ,レギュラー,69.5,128,6128
西-東,コーライ,フロント,67.7,125,5756
西-東,コーライ,レディース,64.7,118,5138
西-東,ベント,バック,69.3,126,6089
西-東,ベント,レギュラー,68.0,124,5851
西-東,ベント,フロント,66.3,119,5463
西-東,ベント,レディース,63.3,112,4844
中-西,コーライ,バック,70.2,127,6285
中-西,コーライ,レギュラー,69.5,125,6129
中-西,コーライ,フロント,67.7,121,5764
中-西,コーライ,レディース,65.3,116,5256
中-西,ベント,バック,68.7,123,5972
中-西,ベント,レギュラー,67.9,122,5824
中-西,ベント,フロント,66.2,117,5445
中-西,ベント,レディース,63.7,112,4931
