Course,Green,Tee,CR,SR,Yards
アウト-イン,Aグリ-ン,バック,79.2,138,6805
アウト-イン,Aグリ-ン,レギュラー,76.4,132,6343
アウト-イン,Aグリ-ン,レディース,73.1,126,5768
アウト-イン,Bグリ-ン,バック,77.9,136,6501
アウト-イン,Bグリ-ン,レギュラー,75.2,131,6034
アウト-イン,Bグリ-ン,レディース,71.6,124,5457
