Course,Green,Tee,CR,SR,Yards
アウト-イン,ベント,バック,77.3,139,6823
アウト-イン,ベント,レギュラー,75.9,136,6540
アウト-イン,ベント,フロント1,73.8,131,6144
アウト-イン,ベント,フロント2,70.0,120,5404
アウト-イン,ベント,レディース,68.2,115,5084
