Course,Green,Tee,CR,SR,Yards
クイーン-キング,ベント,黒,74.4,136,7060
クイーン-キング,ベント,月例1,72.7,134,6680
クイーン-キング,ベント,青,72.2,133,6600
クイーン-キング,ベント,白,69.6,128,6040
クイーン-キング,ベント,月例2,69.1,127,5950
クイーン-キング,ベント,金,68.9,126,5920
クイーン-キング,ベント,赤,66.2,117,5300
クイーン-キング,ベント,桃,63.3,108,4630
キング-プリンス,ベント,黒,74.2,136,7060
キング-プリンス,ベント,月例1,72.2,135,6680
キング-プリンス,ベント,青,71.8,133,6600
キング-プリンス,ベント,白,69.6,127,6080
キング-プリンス,ベント,月例2,68.9,125,5950
キング-プリンス,ベント,金,68.6,123,5875
キング-プリンス,ベント,赤,66.0,115,5300
キング-プリンス,ベント,桃,64.2,109,4850
プリンス-クイーン,ベント,黒,74.2,139,7060
プリンス-クイーン,ベント,月例1,72.5,136,6680
プリンス-クイーン,ベント,青,72.2,133,6600
プリンス-クイーン,ベント,白,69.4,129,6040
プリンス-クイーン,ベント,月例2,69.0,126,5930
プリンス-クイーン,ベント,金,68.9,125,5905
プリンス-クイーン,ベント,赤,66.2,116,5300
プリンス-クイーン,ベント,桃,63.3,109,4620
