Course,Green,Tee,CR,SR,Yards
ウエストアウト-ウエストイン,ベント,バック,80.0,142,6925
ウエストアウト-ウエストイン,ベント,レギュラー,76.7,136,6341
ウエストアウト-ウエストイン,ベント,フロント,74.2,132,5919
ウエストアウト-ウエストイン,ベント,レディース,72.2,129,5590
イーストアウト-イーストイン,ベント,バック,78.5,139,6715
イーストアウト-イーストイン,ベント,レギュラー,76.3,135,6344
イーストアウト-イーストイン,ベント,フロント,74.8,132,6070
イーストアウト-イーストイン,ベント,レディース,72.2,126,5623
