Course,Green,Tee,CR,SR,Yards
アウト-イン,Aグリーン,チャンピオン,72.2,131,6639
アウト-イン,Aグリーン,バック,71.2,129,6439
アウト-イン,Aグリーン,レギュラー,69.8,128,6172
アウト-イン,Aグリーン,フロント,68.6,124,5919
アウト-イン,Bグリーン,チャンピオン,71.0,126,6390
アウト-イン,Bグリーン,バック,70.0,125,6190
アウト-イン,Bグリーン,レギュラー,68.7,122,5930
アウト-イン,Bグリーン,フロント,67.4,120,5679
