Course,Green,Tee,CR,SR,Yards
南アルプス-富士山,Aグリーン,バック1,78.5,143,6644
南アルプス-富士山,Aグリーン,バック2,78.3,142,6594
南アルプス-富士山,Aグリーン,レギュラー,76.2,138,6193
南アルプス-富士山,Aグリーン,ゴールド,71.7,128,5366
南アルプス-富士山,Aグリーン,レディース,71.3,128,5304
南アルプス-富士山,Bグリーン,バック1,77.4,142,6442
南アルプス-富士山,Bグリーン,バック2,77.1,142,6391
南アルプス-富士山,Bグリーン,レギュラー,74.9,137,5985
南アルプス-富士山,Bグリーン,ゴールド,70.4,128,5154
南アルプス-富士山,Bグリーン,レディース,70.1,127,5090
富士山-八ヶ岳,Aグリーン,バック1,77.7,145,6595
富士山-八ヶ岳,Aグリーン,バック2,77.2,143,6488
富士山-八ヶ岳,Aグリーン,レギュラー,75.6,140,6175
富士山-八ヶ岳,Aグリーン,ゴールド,69.2,126,4990
富士山-八ヶ岳,Aグリーン,レディース,68.8,126,4928
富士山-八ヶ岳,Bグリーン,バック1,77.3,143,6509
富士山-八ヶ岳,Bグリーン,バック2,76.7,142,6401
富士山-八ヶ岳,Bグリーン,レギュラー,75.1,138,6082
富士山-八ヶ岳,Bグリーン,ゴールド,68.6,125,4892
富士山-八ヶ岳,Bグリーン,レディース,68.3,124,4828
八ヶ岳-南アルプス,Aグリーン,バック1,77.2,140,6449
八ヶ岳-南アルプス,Aグリーン,バック2,76.9,139,6392
八ヶ岳-南アルプス,Aグリーン,レギュラー,75.2,135,6044
八ヶ岳-南アルプス,Aグリーン,ゴールド,70.5,125,5192
八ヶ岳-南アルプス,Aグリーン,レディース,70.5,125,5192
八ヶ岳-南アルプス,Bグリーン,バック1,76.1,138,6253
八ヶ岳-南アルプス,Bグリーン,バック2,75.8,137,6196
八ヶ岳-南アルプス,Bグリーン,レギュラー,74.0,133,5845
八ヶ岳-南アルプス,Bグリーン,ゴールド,69.4,123,5002
八ヶ岳-南アルプス,Bグリーン,レディース,69.4,123,5002
