Course,Green,Tee,CR,SR,Yards
クラウン-クイーン,ペンクロス,バック,71.6,130,6675
クラウン-クイーン,ペンクロス,レギュラー,70.1,125,6340
クラウン-クイーン,ペンクロス,フロント,68.6,121,5939
クラウン-クイーン,エルベント,バック,71.1,128,6637
クラウン-クイーン,エルベント,レギュラー,69.7,124,6300
クラウン-クイーン,エルベント,フロント,68.1,119,5888
クラウン-プリンス,ペンクロス,バック,71.4,129,6610
クラウン-プリンス,ペンクロス,レギュラー,70.0,125,6285
クラウン-プリンス,ペンクロス,フロント,68.3,120,5867
クラウン-プリンス,エルベント,バック,71.0,128,6580
クラウン-プリンス,エルベント,レギュラー,69.7,124,6258
クラウン-プリンス,エルベント,フロント,68.0,119,5825
クイーン-プリンス,ペンクロス,バック,71.0,128,6533
クイーン-プリンス,ペンクロス,レギュラー,69.7,124,6233
クイーン-プリンス,ペンクロス,フロント,68.1,119,5794
クイーン-プリンス,エルベント,バック,70.5,126,6497
クイーン-プリンス,エルベント,レギュラー,69.4,123,6198
クイーン-プリンス,エルベント,フロント,67.7,118,5753
