Course,Green,Tee,CR,SR,Yards
米山アウト-米山イン,Bグリーン,バック1,80.1,139,6824
米山アウト-米山イン,Bグリーン,バック2,79.4,138,6725
米山アウト-米山イン,Bグリーン,レギュラー,77.4,133,6379
米山アウト-米山イン,Bグリーン,フロント1,75.3,130,6037
米山アウト-米山イン,Bグリーン,フロント2,74.9,129,5988
米山アウト-米山イン,Bグリーン,レディース,72.0,126,5524
米山アウト-米山イン,Aグリーン,バック1,79.6,138,6773
米山アウト-米山イン,Aグリーン,バック2,79.0,137,6674
米山アウト-米山イン,Aグリーン,レギュラー,77.0,133,6328
米山アウト-米山イン,Aグリーン,フロント1,75.0,129,5986
米山アウト-米山イン,Aグリーン,フロント2,74.6,129,5937
米山アウト-米山イン,Aグリーン,レディース,71.7,124,5480
岩殿アウト-岩殿イン,Aグリーン,バック1,78.4,135,6536
岩殿アウト-岩殿イン,Aグリーン,バック2,78.2,134,6506
岩殿アウト-岩殿イン,Aグリーン,レギュラー,76.0,131,6156
岩殿アウト-岩殿イン,Aグリーン,フロント1,74.2,128,5858
岩殿アウト-岩殿イン,Aグリーン,レディース,71.1,123,5333
岩殿アウト-岩殿イン,Bグリーン,バック1,78.3,136,6565
岩殿アウト-岩殿イン,Bグリーン,バック2,78.1,135,6535
岩殿アウト-岩殿イン,Bグリーン,レギュラー,76.0,131,6185
岩殿アウト-岩殿イン,Bグリーン,フロント1,74.1,128,5887
岩殿アウト-岩殿イン,Bグリーン,レディース,71.1,122,5362
