Course,Green,Tee,CR,SR,Yards
中-東,ベント,チャンピオン,81.9,150,7077
中-東,ベント,レギュラー1,79.9,148,6687
中-東,ベント,レギュラー2,77.7,142,6288
中-東,ベント,ゴールド,75.8,139,5989
中-東,ベント,レディース,73.2,133,5560
中-東,ベント,ピンク,71.5,128,5284
西-中,ベント,チャンピオン,80.9,148,6855
西-中,ベント,レギュラー1,78.8,142,6453
西-中,ベント,レギュラー2,77.3,138,6204
西-中,ベント,ゴールド,75.4,136,5896
西-中,ベント,レディース,72.3,132,5401
西-中,ベント,ピンク,69.8,126,4980
東-西,ベント,チャンピオン,80.2,146,6792
東-西,ベント,レギュラー1,78.3,142,6466
東-西,ベント,レギュラー2,76.6,138,6116
東-西,ベント,ゴールド,74.6,135,5811
東-西,ベント,レディース,72.3,129,5435
東-西,ベント,ピンク,69.9,124,5012
