Course,Green,Tee,CR,SR,Yards
アウト-イン,ベント,チャンピオン,80.7,140,7212
アウト-イン,ベント,バック,78.6,136,6833
アウト-イン,ベント,レギュラー,76.4,132,6453
アウト-イン,ベント,フロント,75.1,130,6216
アウト-イン,ベント,レディース,73.0,126,5848
