Course,Green,Tee,CR,SR,Yards
西-北,ベント・メイン,バック,72.4,132,6846
西-北,ベント・メイン,レギュラー,70.8,128,6504
西-北,ベント・メイン,フロント,69.7,124,6242
西-北,ベント・サブ,バック,70.8,128,6515
西-北,ベント・サブ,レギュラー,69.4,123,6174
西-北,ベント・サブ,フロント,68.3,120,5895
西-南,ベント・メイン|ベント,バック,71.6,130,6730
西-南,ベント・メイン|ベント,レギュラー,70.0,125,6338
西-南,ベント・メイン|ベント,フロント,68.5,121,5976
西-南,ベント・サブ|ベント,バック,70.7,127,6549
西-南,ベント・サブ|ベント,レギュラー,69.2,123,6133
西-南,ベント・サブ|ベント,フロント,67.8,118,5795
南-北,ベント|ベント・メイン,バック,71.4,129,6656
南-北,ベント|ベント・メイン,レギュラー..|レギュラー,69.8,124,6218
南-北,ベント|ベント・メイン,フロント,68.6,121,5966
南-北,ベント|ベント・サブ,バック,70.7,127,6506
南-北,ベント|ベント・サブ,レギュラー,69.2,123,6093
南-北,ベント|ベント・サブ,フロント,67.9,118,5800
東-西,ベント・メイン,バック,71.3,129,6535
東-西,ベント・メイン,レギュラー,70.1,125,6289
東-西,ベント・メイン,フロント,68.8,121,5930
東-西,ベント・サブ,バック,70.0,125,6222
東-西,ベント・サブ,レギュラー,68.8,121,5928
東-西,ベント・サブ,フロント,67.7,118,5631
北-東,ベント・メイン,バック,71.1,128,6461
北-東,ベント・メイン,レギュラー,69.9,125,6169
北-東,ベント・メイン,フロント,68.9,122,5920
北-東,ベント・サブ,バック,70.0,125,6179
北-東,ベント・サブ,レギュラー,68.8,121,5888
北-東,ベント・サブ,フロント,67.8,118,5636
南-東,ベント|ベント・メイン,バック,70.3,126,6345
南-東,ベント|ベント・メイン,レギュラー,69.1,122,6003
南-東,ベント|ベント・メイン,フロント,67.7,118,5654
南-東,ベント|ベント・サブ,バック,69.9,125,6213
南-東,ベント|ベント・サブ,レギュラー,68.6,121,5847
南-東,ベント|ベント・サブ,フロント,67.3,117,5536
