Course,Green,Tee,CR,SR,Yards
総武(東)-総武(中),コーライ,チャンピオン,81.2,143,7142
総武(東)-総武(中),コーライ,バック,79.5,140,6838
総武(東)-総武(中),コーライ,レギュラー,76.7,134,6334
総武(東)-総武(中),コーライ,レディース,72.7,125,5617
総武(東)-総武(中),ベント,チャンピオン,81.2,144,7119
総武(東)-総武(中),ベント,バック,79.5,140,6796
総武(東)-総武(中),ベント,レギュラー,77.0,135,6342
総武(東)-総武(中),ベント,レディース,72.7,126,5579
総武(西)-総武(東),ベント,チャンピオン,81.1,145,7089
総武(西)-総武(東),ベント,バック,79.5,141,6785
総武(西)-総武(東),ベント,レギュラー,77.0,136,6313
総武(西)-総武(東),ベント,レディース,72.6,127,5552
総武(西)-総武(東),コーライ,チャンピオン,80.6,144,7068
総武(西)-総武(東),コーライ,バック,79.0,142,6777
総武(西)-総武(東),コーライ,レギュラー,76.2,136,6277
総武(西)-総武(東),コーライ,レディース,72.1,127,5546
総武(中)-総武(西),ベント,チャンピオン,80.9,143,7078
総武(中)-総武(西),ベント,バック,79.0,138,6723
総武(中)-総武(西),ベント,レギュラー,76.6,134,6273
総武(中)-総武(西),ベント,レディース,72.3,125,5549
総武(中)-総武(西),コーライ,チャンピオン,80.2,143,7038
総武(中)-総武(西),コーライ,バック,78.3,139,6689
総武(中)-総武(西),コーライ,レギュラー,75.7,133,6217
総武(中)-総武(西),コーライ,レディース,71.6,125,5497
印旛アウト-印旛イン,ベント,バック,76.5,137,6482
印旛アウト-印旛イン,ベント,レギュラー,74.5,132,6102
印旛アウト-印旛イン,ベント,フロント1,72.5,127,5728
印旛アウト-印旛イン,ベント,フロント2,70.3,121,5294
